"truth_kernel","rep","parameter_1","parameter_2","correlation"
"ou",66,"alpha","K",-0.439190359190359
"ou",66,"c","K",-0.829200409200409
"ou",66,"alpha","c",0.0567212607212607
"ou",66,"mu","p",-0.038951774951775
"ou",66,"K","p",-0.417061377061377
"ou",66,"alpha","p",0.036996924996925
"ou",66,"c","p",0.727290703290703
"ou",67,"K","mu",0.00680724680724681
"ou",67,"alpha","mu",9.17760917760918e-05
"ou",67,"c","mu",-0.00805721605721606
"ou",67,"alpha","K",-0.33631608031608
"ou",67,"c","K",-0.830582150582151
"ou",67,"alpha","c",-0.0343110103110103
"ou",67,"mu","p",-0.0686195486195486
"ou",67,"K","p",-0.418191814191814
"ou",67,"alpha","p",-0.0244820164820165
"ou",67,"c","p",0.733929637929638
"ou",68,"K","mu",-0.0241846921846922
"ou",68,"alpha","mu",-0.0237880797880798
"ou",68,"c","mu",0.01804575004575
"ou",68,"alpha","K",-0.378073986073986
"ou",68,"c","K",-0.828649104649105
"ou",68,"alpha","c",-0.0055044535044535
"ou",68,"mu","p",0.00146382146382146
"ou",68,"K","p",-0.465499293499294
"ou",68,"alpha","p",0.0475058755058755
"ou",68,"c","p",0.754829938829939
"ou",69,"K","mu",0.017026385026385
"ou",69,"alpha","mu",0.00721367521367521
"ou",69,"c","mu",-0.0185036345036345
"ou",69,"alpha","K",-0.413116649116649
"ou",69,"c","K",-0.815138987138987
"ou",69,"alpha","c",-0.00366861966861967
"ou",69,"mu","p",-0.00897281697281697
"ou",69,"K","p",-0.404013668013668
"ou",69,"alpha","p",-0.00298389898389898
"ou",69,"c","p",0.71406705006705
"ou",70,"K","mu",-0.0053019413019413
"ou",70,"alpha","mu",-0.0111464391464391
"ou",70,"c","mu",-0.0257925617925618
"ou",70,"alpha","K",-0.406977094977095
"ou",70,"c","K",-0.820217812217812
"ou",70,"alpha","c",-0.013004545004545
"ou",70,"mu","p",-0.0451441411441411
"ou",70,"K","p",-0.440481788481789
"ou",70,"alpha","p",-0.0163733443733444
"ou",70,"c","p",0.746229794229794
"ou",71,"K","mu",-0.0904886464886465
"ou",71,"alpha","mu",0.0462857262857263
"ou",71,"c","mu",0.0688556368556369
"ou",71,"alpha","K",-0.320649020649021
"ou",71,"c","K",-0.84133738933739
"ou",71,"alpha","c",-0.0412658332658333
"ou",71,"mu","p",0.0302333822333822
"ou",71,"K","p",-0.436771660771661
"ou",71,"alpha","p",0.0246455166455166
"ou",71,"c","p",0.725616485616486
"ou",72,"K","mu",-0.00525037725037725
"ou",72,"alpha","mu",0.0254386694386694
"ou",72,"c","mu",-0.0161358281358281
"ou",72,"alpha","K",-0.431384759384759
"ou",72,"c","K",-0.816833808833809
"ou",72,"alpha","c",0.0204329964329964
"ou",72,"mu","p",-0.0196749076749077
"ou",72,"K","p",-0.434683202683203
"ou",72,"alpha","p",-0.0117354957354957
"ou",72,"c","p",0.757920217920218
"ou",73,"K","mu",-0.00373206373206373
"ou",73,"alpha","mu",-0.0296400656400656
"ou",73,"c","mu",0.0285796125796126
"ou",73,"alpha","K",-0.297877893877894
"ou",73,"c","K",-0.866567114567115
"ou",73,"alpha","c",-0.0333785853785854
"ou",73,"mu","p",0.0430477630477631
"ou",73,"K","p",-0.499033327033327
"ou",73,"alpha","p",0.0275570675570676
"ou",73,"c","p",0.744635244635245
"ou",74,"K","mu",-0.0123738483738484
"ou",74,"alpha","mu",-0.0260552900552901
"ou",74,"c","mu",0.023012915012915
"ou",74,"alpha","K",-0.351642891642892
"ou",74,"c","K",-0.849329073329073
"ou",74,"alpha","c",-0.012974928974929
"ou",74,"mu","p",0.015015819015819
"ou",74,"K","p",-0.483546603546604
"ou",74,"alpha","p",0.00282582282582283
"ou",74,"c","p",0.765224109224109
"ou",75,"K","mu",0.0152764472764473
"ou",75,"alpha","mu",-0.00171224571224571
"ou",75,"c","mu",-0.0192031152031152
"ou",75,"alpha","K",-0.377363945363945
"ou",75,"c","K",-0.850840222840223
"ou",75,"alpha","c",0.0172931212931213
"ou",75,"mu","p",-0.01404131004131
"ou",75,"K","p",-0.48404974004974
"ou",75,"alpha","p",0.0115769155769156
"ou",75,"c","p",0.76190102990103
"ou",76,"K","mu",-0.0337971217971218
"ou",76,"alpha","mu",-0.000300648300648301
"ou",76,"c","mu",0.0292086052086052
"ou",76,"alpha","K",-0.392857040857041
"ou",76,"c","K",-0.824818076818077
"ou",76,"alpha","c",-0.00684369084369084
"ou",76,"mu","p",0.0108926508926509
"ou",76,"K","p",-0.444694740694741
"ou",76,"alpha","p",0.0242516882516883
"ou",76,"c","p",0.745092505092505
"ou",77,"K","mu",-0.012994776994777
"ou",77,"alpha","mu",0.0306512346512347
"ou",77,"c","mu",0.0127465327465327
"ou",77,"alpha","K",-0.379966855966856
"ou",77,"c","K",-0.834769086769087
"ou",77,"alpha","c",-0.0105254985254985
"ou",77,"mu","p",0.0417190017190017
"ou",77,"K","p",-0.415711927711928
"ou",77,"alpha","p",-0.0225083985083985
"ou",77,"c","p",0.716003924003924
"ou",78,"K","mu",-0.00603964203964204
"ou",78,"alpha","mu",-0.0590523710523711
"ou",78,"c","mu",0.0201053121053121
"ou",78,"alpha","K",-0.360572424572425
"ou",78,"c","K",-0.816793020793021
"ou",78,"alpha","c",-0.0345674025674026
"ou",78,"mu","p",-0.0101150621150621
"ou",78,"K","p",-0.422127878127878
"ou",78,"alpha","p",0.0344327024327024
"ou",78,"c","p",0.73147121947122
"ou",79,"K","mu",-0.0353959793959794
"ou",79,"alpha","mu",0.0856305616305616
"ou",79,"c","mu",0.00376041976041976
"ou",79,"alpha","K",-0.324497784497785
"ou",79,"c","K",-0.843220815220815
"ou",79,"alpha","c",-0.0315922035922036
"ou",79,"mu","p",-0.00419365619365619
"ou",79,"K","p",-0.40024522024522
"ou",79,"alpha","p",0.00675065475065475
"ou",79,"c","p",0.703325179325179
"ou",80,"K","mu",0.0142370062370062
"ou",80,"alpha","mu",0.00227823827823828
"ou",80,"c","mu",-0.0166988686988687
"ou",80,"alpha","K",-0.401105693105693
"ou",80,"c","K",-0.842900786900787
"ou",80,"alpha","c",0.0521494601494602
"ou",80,"mu","p",-0.000166440166440166
"ou",80,"K","p",-0.440965292965293
"ou",80,"alpha","p",0.060939960939961
"ou",80,"c","p",0.737003705003705
"ou",81,"K","mu",-0.000548052548052548
"ou",81,"alpha","mu",0.0252883092883093
"ou",81,"c","mu",0.00664787464787465
"ou",81,"alpha","K",-0.369024441024441
"ou",81,"c","K",-0.837397473397474
"ou",81,"alpha","c",-0.0107662067662068
"ou",81,"mu","p",0.0271170031170031
"ou",81,"K","p",-0.387714051714052
"ou",81,"alpha","p",-0.0143450063450063
"ou",81,"c","p",0.698252246252246
"ou",82,"K","mu",0.0378401298401298
"ou",82,"alpha","mu",-0.0221811941811942
"ou",82,"c","mu",-0.0250656850656851
"ou",82,"alpha","K",-0.384262944262944
"ou",82,"c","K",-0.841138825138825
"ou",82,"alpha","c",0.00205455805455805
"ou",82,"mu","p",0.0070957270957271
"ou",82,"K","p",-0.459978735978736
"ou",82,"alpha","p",0.00146066546066546
"ou",82,"c","p",0.750668670668671
"ou",83,"K","mu",-0.0324243204243204
"ou",83,"alpha","mu",0.0681563961563962
"ou",83,"c","mu",0.0102587262587263
"ou",83,"alpha","K",-0.357751293751294
"ou",83,"c","K",-0.84022056022056
"ou",83,"alpha","c",-0.0113282513282513
"ou",83,"mu","p",0.0102262302262302
"ou",83,"K","p",-0.418902214902215
"ou",83,"alpha","p",-0.00893088893088893
"ou",83,"c","p",0.722421998421999
"ou",84,"K","mu",-0.0717803157803158
"ou",84,"alpha","mu",-0.0281218721218721
"ou",84,"c","mu",0.0682212202212202
"ou",84,"alpha","K",-0.421050601050601
"ou",84,"c","K",-0.842857418857419
"ou",84,"alpha","c",0.0400998400998401
"ou",84,"mu","p",0.00755343155343156
"ou",84,"K","p",-0.486290322290322
"ou",84,"alpha","p",0.0414136614136614
"ou",84,"c","p",0.761780345780346
"ou",85,"K","mu",0.0681597441597442
"ou",85,"alpha","mu",-0.00954320154320154
"ou",85,"c","mu",-0.0550556230556231
"ou",85,"alpha","K",-0.395943095943096
"ou",85,"c","K",-0.80956148956149
"ou",85,"alpha","c",-0.0217941217941218
"ou",85,"mu","p",-0.0199357519357519
"ou",85,"K","p",-0.428039648039648
"ou",85,"alpha","p",-0.0167808407808408
"ou",85,"c","p",0.750333774333774
"ou",86,"K","mu",0.0711871551871552
"ou",86,"alpha","mu",0.0356562716562717
"ou",86,"c","mu",-0.0697955737955738
"ou",86,"alpha","K",-0.405258945258945
"ou",86,"c","K",-0.834837438837439
"ou",86,"alpha","c",0.019010659010659
"ou",86,"mu","p",-0.016951720951721
"ou",86,"K","p",-0.453339009339009
"ou",86,"alpha","p",0.0113724113724114
"ou",86,"c","p",0.748643344643345
"ou",87,"K","mu",-0.0313936633936634
"ou",87,"alpha","mu",0.0152009312009312
"ou",87,"c","mu",0.0217095097095097
"ou",87,"alpha","K",-0.395834963834964
"ou",87,"c","K",-0.810560430560431
"ou",87,"alpha","c",-0.043972483972484
"ou",87,"mu","p",0.0172772572772573
"ou",87,"K","p",-0.435373215373215
"ou",87,"alpha","p",-0.0581798381798382
"ou",87,"c","p",0.750893526893527
"ou",88,"K","mu",0.0189001989001989
"ou",88,"alpha","mu",-0.0416492936492937
"ou",88,"c","mu",0.0217237657237657
"ou",88,"alpha","K",-0.35644646044646
"ou",88,"c","K",-0.827261567261567
"ou",88,"alpha","c",-0.034016494016494
"ou",88,"mu","p",0.0681320481320482
"ou",88,"K","p",-0.447490671490672
"ou",88,"alpha","p",-0.0249274809274809
"ou",88,"c","p",0.759650271650272
"ou",89,"K","mu",0.00976746976746977
"ou",89,"alpha","mu",0.015049083049083
"ou",89,"c","mu",-0.0354777954777955
"ou",89,"alpha","K",-0.388241332241332
"ou",89,"c","K",-0.832301932301932
"ou",89,"alpha","c",-0.0134753174753175
"ou",89,"mu","p",-0.0392046032046032
"ou",89,"K","p",-0.445218277218277
"ou",89,"alpha","p",-0.006997770997771
"ou",89,"c","p",0.735204183204183
"ou",90,"K","mu",0.00428729228729229
"ou",90,"alpha","mu",-0.0366556086556087
"ou",90,"c","mu",-0.0191382671382671
"ou",90,"alpha","K",-0.374042006042006
"ou",90,"c","K",-0.815827607827608
"ou",90,"alpha","c",-0.0445730245730246
"ou",90,"mu","p",-0.0278246678246678
"ou",90,"K","p",-0.435204423204423
"ou",90,"alpha","p",-0.0361293841293841
"ou",90,"c","p",0.7514563994564
"ou",91,"K","mu",0.0323132483132483
"ou",91,"alpha","mu",-0.0570554970554971
"ou",91,"c","mu",-0.0261723741723742
"ou",91,"alpha","K",-0.392301392301392
"ou",91,"c","K",-0.834601974601975
"ou",91,"alpha","c",-0.00188521388521389
"ou",91,"mu","p",-0.0675841155841156
"ou",91,"K","p",-0.443255075255075
"ou",91,"alpha","p",-0.033953937953938
"ou",91,"c","p",0.741583437583438
"ou",92,"K","mu",0.0120588720588721
"ou",92,"alpha","mu",-0.0193390153390153
"ou",92,"c","mu",-0.0133740973740974
"ou",92,"alpha","K",-0.368623352623353
"ou",92,"c","K",-0.829104517104517
"ou",92,"alpha","c",-0.0101553701553702
"ou",92,"mu","p",-0.0278991518991519
"ou",92,"K","p",-0.385238461238461
"ou",92,"alpha","p",0.0161924921924922
"ou",92,"c","p",0.694194622194622
"ou",93,"K","mu",-0.0192501792501793
"ou",93,"alpha","mu",0.0411776811776812
"ou",93,"c","mu",-0.0138546258546259
"ou",93,"alpha","K",-0.281725361725362
"ou",93,"c","K",-0.870404202404202
"ou",93,"alpha","c",-0.0487989007989008
"ou",93,"mu","p",0.00567202167202167
"ou",93,"K","p",-0.499127839127839
"ou",93,"alpha","p",-0.0409069729069729
"ou",93,"c","p",0.763722295722296
"ou",94,"K","mu",-0.00124878124878125
"ou",94,"alpha","mu",0.0101453861453861
"ou",94,"c","mu",-0.00652347052347052
"ou",94,"alpha","K",-0.397859137859138
"ou",94,"c","K",-0.837927837927838
"ou",94,"alpha","c",0.022984366984367
"ou",94,"mu","p",-0.0114512514512515
"ou",94,"K","p",-0.47556325956326
"ou",94,"alpha","p",0.0987289707289707
"ou",94,"c","p",0.740713100713101
"ou",95,"K","mu",0.00835160035160035
"ou",95,"alpha","mu",0.014998550998551
"ou",95,"c","mu",0.0171791091791092
"ou",95,"alpha","K",-0.375936927936928
"ou",95,"c","K",-0.849810537810538
"ou",95,"alpha","c",0.0334376134376134
"ou",95,"mu","p",0.049034617034617
"ou",95,"K","p",-0.465192225192225
"ou",95,"alpha","p",0.0152943632943633
"ou",95,"c","p",0.753077121077121
"ou",96,"K","mu",0.00274938274938275
"ou",96,"alpha","mu",0.00845411645411645
"ou",96,"c","mu",-0.0294492534492535
"ou",96,"alpha","K",-0.394594606594607
"ou",96,"c","K",-0.850703518703519
"ou",96,"alpha","c",0.0487785127785128
"ou",96,"mu","p",-0.0324784884784885
"ou",96,"K","p",-0.467837195837196
"ou",96,"alpha","p",0.0702301902301902
"ou",96,"c","p",0.744149868149868
"ou",97,"K","mu",-0.00563689763689764
"ou",97,"alpha","mu",-0.0111696711696712
"ou",97,"c","mu",0.000815400815400815
"ou",97,"alpha","K",-0.391539307539308
"ou",97,"c","K",-0.832426276426277
"ou",97,"alpha","c",0.00662970662970663
"ou",97,"mu","p",-0.00432719232719233
"ou",97,"K","p",-0.409968673968674
"ou",97,"alpha","p",0.0182214062214062
"ou",97,"c","p",0.718183438183438
"ou",98,"K","mu",-0.0643016923016923
"ou",98,"alpha","mu",0.0552092112092112
"ou",98,"c","mu",0.0345254145254145
"ou",98,"alpha","K",-0.376853452853453
"ou",98,"c","K",-0.827447255447256
"ou",98,"alpha","c",0.000109032109032109
"ou",98,"mu","p",-0.00223237423237423
"ou",98,"K","p",-0.407274683274683
"ou",98,"alpha","p",0.0250828930828931
"ou",98,"c","p",0.723169179169179
"ou",99,"K","mu",0.0439270279270279
"ou",99,"alpha","mu",0.036975240975241
"ou",99,"c","mu",-0.0314326034326034
"ou",99,"alpha","K",-0.398221634221634
"ou",99,"c","K",-0.832773784773785
"ou",99,"alpha","c",0.0229463389463389
"ou",99,"mu","p",0.0198830838830839
"ou",99,"K","p",-0.419101511101511
"ou",99,"alpha","p",0.0326210966210966
"ou",99,"c","p",0.713524193524194
"ou",100,"K","mu",-0.0237237237237237
"ou",100,"alpha","mu",0.0273803913803914
"ou",100,"c","mu",0.0215469815469816
"ou",100,"alpha","K",-0.415518175518176
"ou",100,"c","K",-0.836731916731917
"ou",100,"alpha","c",0.0344373704373704
"ou",100,"mu","p",0.0140859260859261
"ou",100,"K","p",-0.450331338331338
"ou",100,"alpha","p",0.028045708045708
"ou",100,"c","p",0.733779433779434
"mse",1,"K","mu",0.0315032235032235
"mse",1,"alpha","mu",0.0128849048849049
"mse",1,"d","mu",-0.0505218505218505
"mse",1,"gamma","mu",0.0372120132120132
"mse",1,"alpha","K",-0.381630933630934
"mse",1,"d","K",-0.790260238260238
"mse",1,"gamma","K",0.444541596541597
"mse",1,"alpha","d",-0.0312674112674113
"mse",1,"mu","rho",-0.0404651804651805
"mse",1,"K","rho",-0.512753852753853
"mse",1,"alpha","rho",-0.0588733788733789
"mse",1,"d","rho",0.876051912051912
"mse",1,"gamma","rho",-0.965889725889726
"mse",1,"alpha","gamma",0.0672329112329113
"mse",1,"d","gamma",-0.802666810666811
"mse",2,"K","mu",-0.0016013536013536
"mse",2,"alpha","mu",-0.0253736533736534
"mse",2,"d","mu",0.00612828612828613
"mse",2,"gamma","mu",-0.0212522492522493
"mse",2,"alpha","K",-0.266173238173238
"mse",2,"d","K",-0.892821172821173
"mse",2,"gamma","K",0.563435303435304
"mse",2,"alpha","d",-0.000761880761880762
"mse",2,"mu","rho",0.0116215916215916
"mse",2,"K","rho",-0.658230034230034
"mse",2,"alpha","rho",0.0351027831027831
"mse",2,"d","rho",0.877226917226917
"mse",2,"gamma","rho",-0.944470160470161
"mse",2,"alpha","gamma",-0.0411962811962812
"mse",2,"d","gamma",-0.786870042870043
"mse",3,"K","mu",0.0693277893277893
"mse",3,"alpha","mu",-0.0182724902724903
"mse",3,"d","mu",-0.0642535242535243
"mse",3,"gamma","mu",0.0381298941298941
"mse",3,"alpha","K",-0.349629325629326
"mse",3,"d","K",-0.833020301020301
"mse",3,"gamma","K",0.51015315015315
"mse",3,"alpha","d",-0.00551506151506152
"mse",3,"mu","rho",-0.0466181386181386
"mse",3,"K","rho",-0.568743988743989
"mse",3,"alpha","rho",-0.031955827955828
"mse",3,"d","rho",0.87995607995608
"mse",3,"gamma","rho",-0.963192915192915
"mse",3,"alpha","gamma",0.0161210561210561
"mse",3,"d","gamma",-0.810725970725971
"mse",4,"K","mu",-0.0291045411045411
"mse",4,"alpha","mu",-0.0621319461319461
"mse",4,"d","mu",0.0440793200793201
"mse",4,"gamma","mu",-0.0463167103167103
"mse",4,"alpha","K",-0.328619632619633
"mse",4,"d","K",-0.819290643290643
"mse",4,"gamma","K",0.488702588702589
"mse",4,"alpha","d",-0.0178436818436818
"mse",4,"mu","rho",0.0414451494451495
"mse",4,"K","rho",-0.559256011256011
"mse",4,"alpha","rho",0.00412296412296412
"mse",4,"d","rho",0.879632115632116
"mse",4,"gamma","rho",-0.9644869004869
"mse",4,"alpha","gamma",-0.00545668145668146
"mse",4,"d","gamma",-0.804698880698881
"mse",5,"K","mu",-0.0431843111843112
"mse",5,"alpha","mu",-0.00698611898611899
"mse",5,"d","mu",0.0196834996834997
"mse",5,"gamma","mu",-0.0124473844473844
"mse",5,"alpha","K",-0.264075876075876
"mse",5,"d","K",-0.845149781149781
"mse",5,"gamma","K",0.537178173178173
"mse",5,"alpha","d",-0.043974967974968
"mse",5,"mu","rho",0.000537768537768538
"mse",5,"K","rho",-0.598794634794635
"mse",5,"alpha","rho",-0.0244720684720685
"mse",5,"d","rho",0.886667590667591
"mse",5,"gamma","rho",-0.963772011772012
"mse",5,"alpha","gamma",0.027992115992116
"mse",5,"d","gamma",-0.820345276345276
"mse",6,"K","mu",0.0296410496410496
"mse",6,"alpha","mu",-0.0403815043815044
"mse",6,"d","mu",-0.0252576492576493
"mse",6,"gamma","mu",0.0145433905433905
"mse",6,"alpha","K",-0.31755338955339
"mse",6,"d","K",-0.83762298962299
"mse",6,"gamma","K",0.507543363543364
"mse",6,"alpha","d",-0.0290506490506491
"mse",6,"mu","rho",-0.0156969156969157
"mse",6,"K","rho",-0.575375147375147
"mse",6,"alpha","rho",-0.039994443994444
"mse",6,"d","rho",0.879156087156087
"mse",6,"gamma","rho",-0.963098991098991
"mse",6,"alpha","gamma",0.0304970824970825
"mse",6,"d","gamma",-0.802526782526783
"mse",7,"K","mu",-0.0173374373374373
"mse",7,"alpha","mu",-0.0783375303375303
"mse",7,"d","mu",0.0281101121101121
"mse",7,"gamma","mu",0.00452375252375252
"mse",7,"alpha","K",-0.359096207096207
"mse",7,"d","K",-0.844504360504361
"mse",7,"gamma","K",0.510489450489451
"mse",7,"alpha","d",0.0498278778278778
"mse",7,"mu","rho",0.00362936762936763
"mse",7,"K","rho",-0.57835655035655
"mse",7,"alpha","rho",0.0490977850977851
"mse",7,"d","rho",0.872598944598945
"mse",7,"gamma","rho",-0.958974922974923
"mse",7,"alpha","gamma",-0.0705800265800266
"mse",7,"d","gamma",-0.787584163584164
"mse",8,"K","mu",0.0570583890583891
"mse",8,"alpha","mu",0.00350677550677551
"mse",8,"d","mu",-0.0713424593424593
"mse",8,"gamma","mu",0.0600882600882601
"mse",8,"alpha","K",-0.301697461697462
"mse",8,"d","K",-0.854921930921931
"mse",8,"gamma","K",0.526286086286086
"mse",8,"alpha","d",-0.0218395178395178
"mse",8,"mu","rho",-0.0677682077682078
"mse",8,"K","rho",-0.609797877797878
"mse",8,"alpha","rho",-0.0332987972987973
"mse",8,"d","rho",0.887610611610612
"mse",8,"gamma","rho",-0.94832448032448
"mse",8,"alpha","gamma",0.0386075066075066
"mse",8,"d","gamma",-0.801392541392541
"mse",9,"K","mu",-0.0178754458754459
"mse",9,"alpha","mu",-0.0275709755709756
"mse",9,"d","mu",0.0607136767136767
"mse",9,"gamma","mu",-0.0846185526185526
"mse",9,"alpha","K",-0.436635544635545
"mse",9,"d","K",-0.787062895062895
"mse",9,"gamma","K",0.477222465222465
"mse",9,"alpha","d",0.0238619518619519
"mse",9,"mu","rho",0.0851621411621412
"mse",9,"K","rho",-0.529412545412545
"mse",9,"alpha","rho",0.0160588960588961
"mse",9,"d","rho",0.878345402345402
"mse",9,"gamma","rho",-0.971245655245655
"mse",9,"alpha","gamma",-0.0179115899115899
"mse",9,"d","gamma",-0.8084575004575
"mse",10,"K","mu",0.0145832785832786
"mse",10,"alpha","mu",0.0141564741564742
"mse",10,"d","mu",-0.0117943197943198
"mse",10,"gamma","mu",-0.0201965481965482
"mse",10,"alpha","K",-0.34155596955597
"mse",10,"d","K",-0.844722616722617
"mse",10,"gamma","K",0.493898353898354
"mse",10,"alpha","d",-0.0106423066423066
"mse",10,"mu","rho",0.00112525312525313
"mse",10,"K","rho",-0.589162693162693
"mse",10,"alpha","rho",-0.0125030645030645
"mse",10,"d","rho",0.873376245376245
"mse",10,"gamma","rho",-0.94799747999748
"mse",10,"alpha","gamma",0.0184966864966865
"mse",10,"d","gamma",-0.775775035775036
"mse",11,"K","mu",0.0618812298812299
"mse",11,"alpha","mu",-0.0270522630522631
"mse",11,"d","mu",-0.0458170898170898
"mse",11,"gamma","mu",0.0399397839397839
"mse",11,"alpha","K",-0.347796227796228
"mse",11,"d","K",-0.789905565905566
"mse",11,"gamma","K",0.468229188229188
"mse",11,"alpha","d",-0.0542859902859903
"mse",11,"mu","rho",-0.0452136092136092
"mse",11,"K","rho",-0.535019743019743
"mse",11,"alpha","rho",-0.0361792801792802
"mse",11,"d","rho",0.876171912171912
"mse",11,"gamma","rho",-0.966801246801247
"mse",11,"alpha","gamma",0.0293274173274173
"mse",11,"d","gamma",-0.798188322188322
"mse",12,"K","mu",0.0364996444996445
"mse",12,"alpha","mu",-0.00778079578079578
"mse",12,"d","mu",-0.009003885003885
"mse",12,"gamma","mu",-0.00713009513009513
"mse",12,"alpha","K",-0.266209658209658
"mse",12,"d","K",-0.873014913014913
"mse",12,"gamma","K",0.571394503394503
"mse",12,"alpha","d",-0.031000375000375
"mse",12,"mu","rho",0.0129155169155169
"mse",12,"K","rho",-0.639027507027507
"mse",12,"alpha","rho",-0.0626840666840667
"mse",12,"d","rho",0.89835199035199
"mse",12,"gamma","rho",-0.952375588375588
"mse",12,"alpha","gamma",0.0474173274173274
"mse",12,"d","gamma",-0.825855405855406
"mse",13,"K","mu",-0.0323260283260283
"mse",13,"alpha","mu",0.00491453291453291
"mse",13,"d","mu",0.0322637122637123
"mse",13,"gamma","mu",-0.00795257595257595
"mse",13,"alpha","K",-0.315076743076743
"mse",13,"d","K",-0.855295539295539
"mse",13,"gamma","K",0.553913053913054
"mse",13,"alpha","d",-0.00497958497958498
"mse",13,"mu","rho",0.014983802983803
"mse",13,"K","rho",-0.625813897813898
"mse",13,"alpha","rho",0.00151260151260151
"mse",13,"d","rho",0.889871761871762
"mse",13,"gamma","rho",-0.954481926481927
"mse",13,"alpha","gamma",0.00518142518142518
"mse",13,"d","gamma",-0.814423834423835
"mse",14,"K","mu",0.0416079176079176
"mse",14,"alpha","mu",0.0382066462066462
"mse",14,"d","mu",-0.0460847020847021
"mse",14,"gamma","mu",0.0218405858405858
"mse",14,"alpha","K",-0.347569127569128
"mse",14,"d","K",-0.862122466122466
"mse",14,"gamma","K",0.523600567600568
"mse",14,"alpha","d",0.0428384468384468
"mse",14,"mu","rho",-0.0281937401937402
"mse",14,"K","rho",-0.6122214002214
"mse",14,"alpha","rho",0.0524923964923965
"mse",14,"d","rho",0.878185574185574
"mse",14,"gamma","rho",-0.941355125355126
"mse",14,"alpha","gamma",-0.0485376965376965
"mse",14,"d","gamma",-0.789371805371806
"mse",15,"K","mu",-0.049008913008913
"mse",15,"alpha","mu",0.0377014697014697
"mse",15,"d","mu",0.0466541026541027
"mse",15,"gamma","mu",-0.0476551196551197
"mse",15,"alpha","K",-0.342977838977839
"mse",15,"d","K",-0.804831228831229
"mse",15,"gamma","K",0.480382644382644
"mse",15,"alpha","d",-0.0312714312714313
"mse",15,"mu","rho",0.0468192708192708
"mse",15,"K","rho",-0.54846398046398
"mse",15,"alpha","rho",-0.0274635274635275
"mse",15,"d","rho",0.885086745086745
"mse",15,"gamma","rho",-0.964893880893881
"mse",15,"alpha","gamma",0.0174979014979015
"mse",15,"d","gamma",-0.81398904998905
"mse",16,"K","mu",0.00592486192486192
"mse",16,"alpha","mu",0.0362279402279402
"mse",16,"d","mu",0.00224558624558625
"mse",16,"gamma","mu",0.00292532692532693
"mse",16,"alpha","K",-0.297405237405237
"mse",16,"d","K",-0.809941061941062
"mse",16,"gamma","K",0.480607224607225
"mse",16,"alpha","d",-0.0716584076584077
"mse",16,"mu","rho",0.00945510945510946
"mse",16,"K","rho",-0.549962805962806
"mse",16,"alpha","rho",-0.0634879714879715
"mse",16,"d","rho",0.882715902715903
"mse",16,"gamma","rho",-0.967657843657844
"mse",16,"alpha","gamma",0.0678172038172038
"mse",16,"d","gamma",-0.81005907005907
"mse",17,"K","mu",0.025022053022053
"mse",17,"alpha","mu",0.0128782448782449
"mse",17,"d","mu",-0.0497058617058617
"mse",17,"gamma","mu",0.041024321024321
"mse",17,"alpha","K",-0.311273015273015
"mse",17,"d","K",-0.835758595758596
"mse",17,"gamma","K",0.455357735357735
"mse",17,"alpha","d",-0.00491800091800092
"mse",17,"mu","rho",-0.0544029784029784
"mse",17,"K","rho",-0.532444744444745
"mse",17,"alpha","rho",-0.00472714072714073
"mse",17,"d","rho",0.847670047670048
"mse",17,"gamma","rho",-0.961749241749242
"mse",17,"alpha","gamma",0.0172489132489132
"mse",17,"d","gamma",-0.763151935151935
"mse",18,"K","mu",0.0352675792675793
"mse",18,"alpha","mu",-0.0368995568995569
"mse",18,"d","mu",-0.0348347988347988
"mse",18,"gamma","mu",0.0395564555564556
"mse",18,"alpha","K",-0.325814905814906
"mse",18,"d","K",-0.854059466059466
"mse",18,"gamma","K",0.562529986529987
"mse",18,"alpha","d",0.00771712371712372
"mse",18,"mu","rho",-0.0485805605805606
"mse",18,"K","rho",-0.621834081834082
"mse",18,"alpha","rho",0.0455118935118935
"mse",18,"d","rho",0.880534348534349
"mse",18,"gamma","rho",-0.962300642300642
"mse",18,"alpha","gamma",-0.0562629922629923
"mse",18,"d","gamma",-0.810399042399042
"mse",19,"K","mu",0.00201119001119001
"mse",19,"alpha","mu",-0.00948956148956149
"mse",19,"d","mu",0.00557951357951358
"mse",19,"gamma","mu",-0.00460520860520861
"mse",19,"alpha","K",-0.342873846873847
"mse",19,"d","K",-0.813363141363141
"mse",19,"gamma","K",0.490976962976963
"mse",19,"alpha","d",-0.0316080196080196
"mse",19,"mu","rho",0.00566346566346566
"mse",19,"K","rho",-0.560811860811861
"mse",19,"alpha","rho",-0.0298214338214338
"mse",19,"d","rho",0.885032781032781
"mse",19,"gamma","rho",-0.962878322878323
"mse",19,"alpha","gamma",0.0387128547128547
"mse",19,"d","gamma",-0.811601227601228
"mse",20,"K","mu",-0.000707400707400707
"mse",20,"alpha","mu",-0.002997566997567
"mse",20,"d","mu",-0.00447131247131247
"mse",20,"gamma","mu",0.0166413166413166
"mse",20,"alpha","K",-0.285627465627466
"mse",20,"d","K",-0.84183094983095
"mse",20,"gamma","K",0.520836508836509
"mse",20,"alpha","d",-0.0646941166941167
"mse",20,"mu","rho",-0.0178369978369978
"mse",20,"K","rho",-0.605764001764002
"mse",20,"alpha","rho",-0.0511546951546952
"mse",20,"d","rho",0.889993141993142
