"truth_kernel","rep","n_fit","converged","hit_max","inla_failure","degenerate","min_sd","B","one_minus_B","ta","tau","fit_result"
"OU truth",82,3051,TRUE,FALSE,FALSE,FALSE,0.0066508381023165,0.99992670495263,7.3295047369637e-05,162.98552972831,0.0119469077711729,"Converged"
"OU truth",83,1352,TRUE,FALSE,FALSE,FALSE,0.0094837742190154,0.999918895149169,8.11048508309042e-05,134.985515187871,0.0109488680799574,"Converged"
"OU truth",84,3813,TRUE,FALSE,FALSE,FALSE,0.00621169869006696,0.999830666232332,0.00016933376766759,77.5671721361616,0.0131369660370915,"Converged"
"OU truth",85,2774,TRUE,FALSE,FALSE,FALSE,0.00701832846017778,0.999884134418927,0.000115865581073016,102.898097632919,0.0119237294233842,"Converged"
"OU truth",86,3030,TRUE,FALSE,FALSE,FALSE,0.00670439869591125,0.99987001340475,0.000129986595249987,89.686755850294,0.0116595916226136,"Converged"
"OU truth",87,5757,TRUE,FALSE,FALSE,FALSE,0.00492355917866033,0.999923009394151,7.69906058492031e-05,161.50877056988,0.0124356155217082,"Converged"
"OU truth",88,1783,TRUE,FALSE,FALSE,FALSE,0.0088934253989654,0.999774191971682,0.000225808028318397,59.4691852551306,0.0134316524431178,"Converged"
"OU truth",89,3465,TRUE,FALSE,FALSE,FALSE,0.00612019399773298,0.99991773679539,8.22632046101335e-05,132.707179336531,0.0109178159815247,"Converged"
"OU truth",90,3980,TRUE,FALSE,FALSE,FALSE,0.00594376638422454,0.99988403480592,0.000115965194080414,93.7881555024499,0.0108774230577616,"Converged"
"OU truth",91,2338,TRUE,FALSE,FALSE,FALSE,0.00775772120629414,0.999883981098115,0.000116018901885284,109.856826725456,0.0127469472881161,"Converged"
"OU truth",92,2534,TRUE,FALSE,FALSE,FALSE,0.00753306434692695,0.999903209084088,9.67909159120817e-05,129.053286778815,0.012492394979138,"Converged"
"OU truth",93,1655,TRUE,FALSE,FALSE,FALSE,0.00881957158985404,0.999930325153246,6.96748467537978e-05,148.204103278288,0.0103268177036397,"Converged"
"OU truth",94,3278,TRUE,FALSE,FALSE,FALSE,0.00655109180137346,0.99990271420585,9.72857941503591e-05,120.299747371511,0.0117045951499594,"Converged"
"OU truth",95,1784,TRUE,FALSE,FALSE,FALSE,0.00910871451171716,0.999783116151271,0.00021688384872931,54.2949136521407,0.0117782443502678,"Converged"
"OU truth",96,2943,TRUE,FALSE,FALSE,FALSE,0.0069571201459526,0.99985825708462,0.000141742915379717,88.0543570449303,0.0124828506350762,"Converged"
"OU truth",97,5210,TRUE,FALSE,FALSE,FALSE,0.00508137675077899,0.999949981979212,5.00180207880785e-05,223.721412495141,0.0111906619956846,"Converged"
"OU truth",98,1605,TRUE,FALSE,FALSE,FALSE,0.00923687137146978,0.999836776733372,0.000163223266627877,81.1298212263847,0.0132444362416542,"Converged"
"OU truth",99,1867,TRUE,FALSE,FALSE,FALSE,0.00843491657585661,0.999856251052496,0.000143748947503797,83.7747190476177,0.0120442590400818,"Converged"
"OU truth",100,1995,TRUE,FALSE,FALSE,FALSE,0.00839784874398887,0.999820732746879,0.000179267253121229,67.0204229072227,0.0120167213222239,"Converged"
"MSE truth",1,2682,FALSE,TRUE,FALSE,TRUE,3.54846225429017e-95,0.999999999960328,3.96722654727455e-11,185.115657314933,7.34395750045114e-09,"Degenerate"
"MSE truth",2,3492,FALSE,FALSE,TRUE,TRUE,6.78994652957056e-54,0.999999999990355,9.64472945952366e-12,177.744641879916,1.71429898382825e-09,"Degenerate"
"MSE truth",3,2200,FALSE,TRUE,FALSE,FALSE,0.0080653276425166,0.999722881621363,0.000277118378636865,40.2984606165478,0.0111705396294499,"Non-converged"
"MSE truth",4,1515,FALSE,TRUE,FALSE,FALSE,0.0168825588983144,0.999833971636551,0.000166028363448922,134.804910303516,0.0223851552132572,"Non-converged"
"MSE truth",5,2240,FALSE,TRUE,FALSE,TRUE,3.07335685729548e-69,0.999999999962555,3.74453801299524e-11,178.067759857489,6.66781495700244e-09,"Degenerate"
"MSE truth",6,5513,FALSE,TRUE,FALSE,TRUE,1.3769535010724e-108,0.999447221363076,0.000552778636923601,200,0.110616874029567,"Degenerate"
"MSE truth",7,2938,FALSE,TRUE,FALSE,FALSE,0.0120169719946766,0.999969134355351,3.08656446490474e-05,9.53762675805776,0.00029439408497267,"Non-converged"
"MSE truth",8,2429,FALSE,TRUE,FALSE,TRUE,7.39845658692287e-68,0.999999999961085,3.89146492807413e-11,181.833563753533,7.07598936121142e-09,"Degenerate"
