"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"ou","ou",36,1036,1000106,2554,2.72192783355713,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00672623461634277,FALSE,TRUE,"fitted",NA,"rep_0036_fit_ou.rds"
"ou","mse",36,1036,1000107,2554,4.76707798242569,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00672721956612831,FALSE,TRUE,"fitted",NA,"rep_0036_fit_mse.rds"
"ou","rate_state",36,1036,1000108,2554,2.65563989877701,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.00680002822026723,FALSE,TRUE,"fitted",NA,"rep_0036_fit_rate_state.rds"
"ou","ou",37,1037,1000109,6747,13.5420096158981,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00405690205576734,FALSE,TRUE,"fitted",NA,"rep_0037_fit_ou.rds"
"ou","mse",37,1037,1000110,6747,21.6454379518827,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,45,0.0040506425667452,FALSE,TRUE,"fitted",NA,"rep_0037_fit_mse.rds"
"ou","rate_state",37,1037,1000111,6747,21.4133952498436,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,53,0.00401364234379314,FALSE,TRUE,"fitted",NA,"rep_0037_fit_rate_state.rds"
"ou","ou",38,1038,1000112,2499,2.53887854814529,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.0068671846320442,FALSE,TRUE,"fitted",NA,"rep_0038_fit_ou.rds"
"ou","mse",38,1038,1000113,2499,4.36453381379445,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00686637382050756,FALSE,TRUE,"fitted",NA,"rep_0038_fit_mse.rds"
"ou","rate_state",38,1038,1000114,2499,2.41721008221308,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.0068940265317897,FALSE,TRUE,"fitted",NA,"rep_0038_fit_rate_state.rds"
"ou","ou",39,1039,1000115,5235,8.39940148591995,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00487383274605762,FALSE,TRUE,"fitted",NA,"rep_0039_fit_ou.rds"
"ou","mse",39,1039,1000116,5235,11.0279494643211,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00487178142872806,FALSE,TRUE,"fitted",NA,"rep_0039_fit_mse.rds"
"ou","rate_state",39,1039,1000117,5235,18.3785889188449,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,66,0.00484798485532194,FALSE,TRUE,"fitted",NA,"rep_0039_fit_rate_state.rds"
"ou","ou",40,1040,1000118,2839,3.03113786776861,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00621553830463122,FALSE,TRUE,"fitted",NA,"rep_0040_fit_ou.rds"
"ou","mse",40,1040,1000119,2839,6.17545523246129,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00621838897222042,FALSE,TRUE,"fitted",NA,"rep_0040_fit_mse.rds"
"ou","rate_state",40,1040,1000120,2839,2.89031098286311,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.00628367729436388,FALSE,TRUE,"fitted",NA,"rep_0040_fit_rate_state.rds"
"ou","ou",41,1041,1000121,3922,5.64383063316345,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00525538406138515,FALSE,TRUE,"fitted",NA,"rep_0041_fit_ou.rds"
"ou","mse",41,1041,1000122,3922,17.6082762201627,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,61,0.00525588938217851,FALSE,TRUE,"fitted",NA,"rep_0041_fit_mse.rds"
