"truth_kernel","fitted_kernel","rep","posterior_mean_tv","posterior_q025_tv","posterior_q10_tv","posterior_median_tv","posterior_q90_tv","posterior_q975_tv","posterior_iqr_tv"
"mse","ou",88,0.0691552227343317,0.0637256340776367,0.0650353589224888,0.06871138819637,0.0736673865799859,0.0774627511867252,0.00464534553993408
"mse","ou",89,0.0683272836502041,0.0646993959622576,0.0658769511697682,0.0681752392655512,0.0709458252353114,0.0728477603864064,0.00267512027759158
"mse","ou",90,0.0763765743158262,0.0699879805257935,0.0721805292627272,0.0761818632230108,0.0810477396419792,0.0835555116019726,0.00418656373441367
"mse","ou",91,0.0707571431309527,0.067417099072803,0.0683714541241903,0.0706505417407705,0.0731502336726561,0.0741766225693853,0.00271096212805433
"mse","ou",92,0.0715267298820464,0.0680938715331068,0.0693160807796545,0.0714267837329053,0.0739388401438842,0.0753242407642012,0.00241478782714429
"mse","ou",93,0.0695545803994116,0.0653788815372304,0.0665289001633348,0.069316270487007,0.0729201365899845,0.0751521410709141,0.00333040070701848
"mse","ou",94,0.0721438917304143,0.0682243340841932,0.0694866754152872,0.072084498245806,0.0749349641932634,0.0765305189974176,0.0029634515417299
"mse","ou",95,0.067399308876926,0.0634090740684863,0.0643984097076404,0.0670113550234332,0.0709526928867741,0.0731455880768377,0.00346648505759345
"mse","ou",96,0.071057625387191,0.0662299561612517,0.067512757864684,0.0707516339975853,0.0749473605880525,0.0775973508547417,0.00391882960959399
"mse","ou",97,0.0685694938080775,0.0634659150915938,0.0645927818045971,0.0678313817941422,0.0733908666316269,0.0773825775067462,0.00471693044097567
"mse","ou",98,0.0653621971428414,0.0627195430118089,0.0631338746602696,0.0649941301220394,0.0681900137370496,0.0701679488758402,0.00266817826677476
"mse","ou",99,0.0726839816402303,0.068299288885199,0.069819897812741,0.0724546385924938,0.0759250727735434,0.0776806511905881,0.00320676920724254
"mse","ou",100,0.0705766196126723,0.0664809950091651,0.0675107997951114,0.070399184162628,0.0736904755825072,0.0758392043131458,0.00335749876444125
"ou","mse",1,0.0323664508760348,0.0133575515244186,0.018901337112107,0.0301732085104663,0.0470763772900756,0.0697613672359582,0.0136259367976972
"ou","mse",2,0.0405494824073121,0.0168262203245709,0.0226401331790804,0.0380727795464402,0.0582739043540886,0.0841972826551756,0.0179523893388154
"ou","mse",3,0.0256254473147944,0.0111925442052195,0.015553948049839,0.0235248757425682,0.0371874676222482,0.0561533577994821,0.00984821121810734
"ou","mse",5,0.048670873430516,0.0187797476862262,0.0260731569017834,0.0419134258524773,0.0785520359300014,0.119507828621484,0.0229715831905309
"ou","mse",6,0.038348413156578,0.0174967331119653,0.0226611417194899,0.0362697668132626,0.0552639414919181,0.0760551441528686,0.0160254936976254
"ou","mse",7,0.0279654720417313,0.0181666629177916,0.0203703468735901,0.0267589612756524,0.0367109550134048,0.0447448268887475,0.00858913296385697
"ou","mse",8,0.0411215717321146,0.02983032056065,0.0337964147585933,0.040906991493484,0.0487766312681473,0.0542034535684751,0.00770886683368806
"ou","mse",9,0.0284620600300368,0.0127349403283334,0.0157471689379906,0.0257626333512725,0.042722461001769,0.0617508623701667,0.0130032857092068
"ou","mse",10,0.0310399699587722,0.0127956457808412,0.015986529176487,0.0274934219943813,0.0491444462529865,0.0695260108880047,0.0166853452112911
"ou","mse",11,0.0378354828010126,0.0121019265484876,0.0178460635516035,0.0315997839887731,0.0633648966596243,0.107650417956588,0.0218417636728034
"ou","mse",12,0.0262834468183815,0.00835181142712824,0.012001052359897,0.0227461813724868,0.043793551999893,0.0715359793082385,0.0144745888472513
"ou","mse",13,0.0163032365766515,0.00697916581048673,0.00875647813472833,0.0144161793080887,0.0261388973496087,0.0384925292445493,0.00757792232215687
"ou","mse",14,0.0189887253155218,0.00840057537807652,0.0101973165711514,0.016312846999265,0.0314158309001401,0.046972082866972,0.00943538196542073
"ou","mse",15,0.0269036819247958,0.0100547280524997,0.0139207204216101,0.024571493537604,0.0426476732435519,0.0583894075409288,0.0132612884680062
"ou","mse",16,0.0447965605235295,0.0191364791408635,0.0258517607045361,0.0397387720953521,0.070936226572809,0.0998981981556706,0.0211896745672089
"ou","mse",17,0.0389107733615549,0.018379723048932,0.0248399820314846,0.0374245876821973,0.0529883985680797,0.067470115968673,0.015386077017668
"ou","mse",18,0.0210348680312094,0.00685722981348039,0.0092870612628524,0.0171798213892926,0.0383429928969746,0.0594814723451668,0.0104638013054241
"ou","mse",19,0.0242120117280907,0.00948345872595814,0.0121551072428948,0.0209729422089912,0.0388717561131113,0.059870573203933,0.0124252381415026
"ou","mse",20,0.0280352197723366,0.0113325068752118,0.0159795941168401,0.0263102749545653,0.0410553438056611,0.0548698569755663,0.0134587570262414
"ou","mse",21,0.0330035870927679,0.015354609165595,0.0198501991556052,0.0308282549899708,0.0468552659995316,0.0650110923988284,0.0141726626003895
"ou","mse",22,0.0500748915274174,0.0329332162905743,0.0377918867393675,0.049619866203549,0.0630082924464258,0.0705804842872034,0.0129315206741915
"ou","mse",23,0.0350751293735833,0.0171573119527955,0.0207529799009839,0.0323814673317791,0.0515507184483418,0.0710230148522198,0.0160534941117541
"ou","mse",24,0.0289415094518267,0.0129834807241608,0.0183864633345208,0.0284621002710262,0.0391702852096152,0.0485111354065765,0.0105668729902183
"ou","mse",25,0.0516320699761662,0.0309931989833267,0.0368430248656534,0.0493294627687541,0.0684536295130024,0.0881843866623885,0.0146771409707856
"ou","mse",26,0.0257218528941552,0.00948359740827874,0.0122302120581071,0.0217446244402318,0.0443474677490153,0.0693805870879381,0.0141623399942614
"ou","mse",27,0.0295752151467702,0.0131985107382163,0.0163512767977341,0.0268468990879026,0.0458072379448855,0.063473196471503,0.0142741059245879
"ou","mse",28,0.037674632628318,0.0206369558949873,0.0246214421655701,0.0354605064721216,0.0529631601454758,0.0683531759463737,0.0140594739146471
"ou","mse",29,0.023823573430631,0.00873997843465303,0.012564284441795,0.0221491365922008,0.036758963249848,0.0501841932744018,0.0119937754627774
"ou","mse",30,0.030161375100812,0.0152955659628192,0.0197304424650016,0.0296993104016876,0.0398194242773717,0.0514716563430504,0.0106475556564842
"ou","mse",31,0.0307587558250008,0.0144514420077413,0.0178098529304723,0.0281979035179323,0.0438231364587687,0.0640734629195719,0.0127971777240925
"ou","mse",32,0.0239566838002587,0.00835204628769792,0.0116378925495648,0.0207951321880008,0.0393767382925834,0.0585801098168067,0.0127129749355819
"ou","mse",33,0.0175821759449617,0.00867868261170271,0.0100712728685276,0.0154585716416751,0.0271795846924739,0.0423233911690895,0.0075903562332517
"ou","mse",34,0.0285086557993585,0.0120639907336318,0.0187675774967657,0.027953880614702,0.0386364631920234,0.048000370060542,0.00992855304223267
"ou","mse",35,0.0251070255833451,0.00962335666015988,0.0124465953774734,0.02066555286033,0.0421594671624098,0.0685853724383965,0.0134764352495992
"ou","mse",36,0.0514774378203083,0.0356451384882395,0.0403542530165682,0.0510061923183068,0.0631835851980296,0.0699996726479998,0.0118701391782879
"ou","mse",37,0.0480469921028161,0.0320563037070425,0.0370219913794441,0.0473994362824237,0.0600911885207338,0.0658923383739849,0.0120546974884663
"ou","mse",38,0.0287805255929587,0.0168080772962038,0.0200559316892375,0.0279294532092236,0.0385727524835755,0.0463307274154419,0.00895094319196651
"ou","mse",39,0.0373152798799347,0.0167770996870843,0.02218518599419,0.035064206271751,0.0523091344735233,0.071999167728823,0.0150684095674348
"ou","mse",40,0.0344878361391,0.0181510049753295,0.0230189308541089,0.0332909678173194,0.047232580577269,0.0560250459949957,0.0113918881634723
"ou","mse",42,0.0275701456998889,0.00936560843026569,0.0129398583945789,0.0231702780786977,0.0455323840881737,0.0804192343974342,0.0141812723392274
"ou","mse",43,0.025116025837608,0.00826449967843534,0.0124100297153912,0.0220213977582537,0.0373457434195576,0.0670399994148089,0.0125858091000696
"ou","mse",45,0.0248964998795043,0.0101714782974147,0.0135011649198522,0.0223643174675105,0.0386798238101977,0.0557276969769567,0.0122069971730686
"ou","mse",46,0.0350777517840179,0.0191290678366883,0.0234149967856394,0.0336871253678396,0.0479118503529564,0.0574337402153289,0.0127546471974874
"ou","mse",47,0.0304231747438904,0.0125070514485902,0.0161754607452067,0.0264896355556207,0.0485949397323506,0.076505425484226,0.0150592914314153
"ou","mse",48,0.0365126557219704,0.0174476607958336,0.0221879411217181,0.0345341819587132,0.0517178898055287,0.0696896113786155,0.0148080558872148
"ou","mse",49,0.0328702297725715,0.01583738701113,0.0193478927238517,0.0300808708547795,0.0492304665993968,0.0690602686379763,0.0136561735821966
"ou","mse",50,0.0336398954054655,0.0202343423117585,0.0232524427585039,0.0321958027206133,0.0449976930415956,0.0556804433453223,0.0109078955551316
"ou","mse",51,0.027337438840338,0.0107214320978838,0.0153592951752004,0.0255935966290562,0.0397673291715607,0.0630664179744367,0.0114550857942654
"ou","mse",52,0.0404328015825428,0.0226230840877278,0.0281710643869712,0.0383489338099723,0.0549974160800209,0.0664874907914068,0.0127820816717406
"ou","mse",53,0.0391122126862002,0.0163037653679114,0.020959633269965,0.036851153238943,0.0594281923194664,0.077616337435951,0.0182413470843993
"ou","mse",54,0.0438045443799746,0.0287913449834007,0.0328631276054213,0.0423685763198911,0.0565010694222126,0.067249884079017,0.0122502950162337
"ou","mse",55,0.0450248910842509,0.02875387142605,0.0339140744698278,0.0443669376297052,0.0565348631894492,0.0670970075360443,0.0118207698243974
"ou","mse",56,0.0201340722086353,0.00956618365718863,0.0114291124529384,0.018093329809315,0.0311357724767674,0.0458913956890767,0.00922589094930457
"ou","mse",57,0.0307876942236033,0.0128793520427173,0.0165095119240438,0.0266673931004599,0.0490875998288442,0.0736873826299466,0.0150223209053097
"ou","mse",58,0.0356338807273568,0.0176062972613925,0.0221173847670088,0.0335162567315932,0.0506524031947822,0.0662322024468555,0.0144261991058255
"ou","mse",59,0.0323962368165558,0.014656283492175,0.0187134125083862,0.030007373188615,0.0468023013819747,0.0675296390160304,0.0135631177597159
"ou","mse",60,0.0344660493156787,0.018495402017465,0.0223239418311419,0.031839795902771,0.0494426264753812,0.0680526557975034,0.0134791119660075
"ou","mse",61,0.0247450140605962,0.0104577737293722,0.0132137020139175,0.0211736428709444,0.0394657034951775,0.0554399966894963,0.0125769045825251
"ou","mse",62,0.0408875975686046,0.0245110311979306,0.028967289957116,0.0403792106768922,0.0522245214772138,0.0601085153131691,0.0118723402670209
"ou","mse",63,0.0250332162222393,0.0118721426742228,0.0141521858031855,0.022625487750661,0.0391213708546766,0.0564090787704047,0.0113157827195573
"ou","mse",64,0.0346961596774795,0.0198667985424689,0.0245832849498283,0.0338943614734496,0.045607839939036,0.0542603812588028,0.011162391757843
"ou","mse",65,0.0397023894105591,0.023369638259184,0.0276156368859916,0.038340682380393,0.0534854115287019,0.0647001176411287,0.0135862821752665
"ou","mse",66,0.0232823432118132,0.00694430374679891,0.010200062898608,0.0197302358664666,0.0361337528428894,0.0668453198986913,0.0120715219763978
"ou","mse",67,0.0369563198729314,0.0176972422258204,0.0234043371729672,0.0354896189794058,0.0509829013666672,0.0651291194841145,0.0140485812322407
"ou","mse",68,0.0357227038025227,0.0181446334120741,0.0226014369172504,0.0332499494293462,0.051054953810312,0.0675311441671974,0.0142597899882904
"ou","mse",69,0.0247116724554543,0.0079636950628818,0.0124851955288202,0.0222593761575604,0.0375317449631692,0.0617531320789168,0.0114551140521746
"ou","mse",70,0.0295342760547109,0.0142343453771663,0.0182151508697406,0.028656933970403,0.0415568852891569,0.0523130058779654,0.0120940242478173
"ou","mse",71,0.0366214660342423,0.0138307041336748,0.0187600243277433,0.0322537900956435,0.0585733250696038,0.0897258011021247,0.0175102083436892
"ou","mse",72,0.0328951202610381,0.0129301814772468,0.017291850016635,0.0299763481330203,0.052541359816782,0.0706491542351192,0.0167554046005133
"ou","mse",73,0.0301718089550851,0.00982979206626487,0.0149134624762535,0.028814459002394,0.0438794035591174,0.0601152415203971,0.0140500564287749
"ou","mse",74,0.0261756997729619,0.0117481898851737,0.0159294007453172,0.0252399801694858,0.036478114535331,0.0454567216651938,0.0108635742601207
"ou","mse",75,0.0308306037275619,0.0121371720352887,0.018995530978687,0.0299662086765401,0.0418032699322232,0.0528173960582838,0.0110438089312352
"ou","mse",76,0.0202251469268139,0.0110986638013515,0.0138204774665663,0.0195683562862763,0.0269352333435775,0.0345832147158093,0.00698384366874287
"ou","mse",77,0.0388297781361794,0.020979133114434,0.0261782159247926,0.0371934587961086,0.0533281609722894,0.065620342526828,0.0131616982933045
"ou","mse",78,0.0283645255097675,0.0110312443224425,0.0142748705309756,0.024915280759747,0.043688613176351,0.0724835620882862,0.0139413146747767
"ou","mse",79,0.0385570180946636,0.0201943315926105,0.0238399864550738,0.0361528683876797,0.0548279074793244,0.0749174999892166,0.0144603608691469
"ou","mse",80,0.0373502401564305,0.0151213825251121,0.0200629362689917,0.0330606417045868,0.0593638835895946,0.0845444651098824,0.0179703429029179
"ou","mse",81,0.0274863613473619,0.0156597293872003,0.018529987616771,0.0260879058501671,0.0377999603126574,0.0486082343654073,0.009321880640752
"ou","mse",82,0.0349392655907756,0.0154216202746067,0.0205764827386351,0.0308586802678903,0.0536086213584596,0.0741502787432307,0.0155711929276902
"ou","mse",83,0.0331684499609023,0.011721037484366,0.0176430443817293,0.0309090305541728,0.0490258315460206,0.0760991975874059,0.0151460008372364
"ou","mse",84,0.0334151014279066,0.0216214607707995,0.0245589151999726,0.0326921105616336,0.0427600402339695,0.0506306159668658,0.00971617123872066
"ou","mse",85,0.0297963451714871,0.0153345942986797,0.0195516271820994,0.0286465352198751,0.0411687610398683,0.0501674450577682,0.0107341272942399
"ou","mse",86,0.0239818865311803,0.0101870247624957,0.0131708115146743,0.0218320836504122,0.0360935204477365,0.0525620397232819,0.0109545465896237
"ou","mse",87,0.023486915712272,0.00985355363892753,0.0133414078674476,0.0217956213823218,0.0339049513829421,0.0500908257035251,0.00954699702476057
"ou","mse",88,0.0505000984555569,0.0317301533289137,0.0372340387544284,0.0498325478629024,0.0634998408532698,0.0726208905347866,0.0141755431593169
"ou","mse",89,0.0257433508545902,0.0119647504953701,0.0150225351884508,0.022735011538755,0.0402655791232866,0.0541919106945253,0.0119407164874093
"ou","mse",90,0.0190760956124606,0.00599886570631944,0.00888105157172146,0.0162640420399954,0.0305796711387865,0.0490349485322743,0.00966972649244465
"ou","mse",91,0.0400646545181754,0.0220198522703219,0.0263130113787878,0.0378289804060408,0.0561107705178048,0.0729135733939673,0.0144570352658261
"ou","mse",92,0.0394191318848734,0.0239881197368872,0.0281383153642654,0.0378204065400899,0.0522829784216363,0.061058481058654,0.0124602609953846
"ou","mse",93,0.0373911818820511,0.0192856428154082,0.0228228760273487,0.0352273195450059,0.0555244385573776,0.0698827674845444,0.0155665310760993
"ou","mse",94,0.0254567243386173,0.0100418810578622,0.013051156647935,0.0228379938172378,0.0392563223876291,0.058617375651241,0.0130676808251343
"ou","mse",95,0.0559007773498712,0.0393587824993953,0.0447792384133381,0.0554518835911338,0.0673700423927075,0.0757497341013246,0.011951501878424
"ou","mse",96,0.0274472142389729,0.0126195015288598,0.0166343405097852,0.0247933109781563,0.0407772598431985,0.057537585167678,0.0110734209092225
"ou","mse",97,0.0276995448864162,0.0125943895390788,0.0156563457947357,0.024743545734059,0.043055362720202,0.0602007422084956,0.0123798137047922
"ou","mse",98,0.0429495862582459,0.0240201567363112,0.028449029610688,0.0409888509439738,0.0595183072960252,0.0746048141929333,0.0157715913285451
"ou","mse",99,0.0424310468096246,0.0263277279504278,0.0307467899471181,0.0411315703895587,0.0549730974163377,0.0670720760208251,0.0122490555212864
"ou","mse",100,0.033308407265302,0.0169742414234516,0.0217092921084694,0.0316213902970505,0.0460728141416564,0.0589903316982879,0.0122871714802382
"ou","ou",1,0.0216531400648405,0.00605512796690868,0.0111067128523237,0.0214773757147919,0.0319597712118537,0.0393449119347277,0.0105993207554406
"ou","ou",2,0.0241488015071463,0.00636086491085802,0.0113519024126318,0.0236082409181205,0.037031783300514,0.0441285652774936,0.0132221688415055
"ou","ou",3,0.0173991369304982,0.00420689417940959,0.0078788095587672,0.0168308813452118,0.0273810686718337,0.0332707776454975,0.01060180898793
"ou","ou",4,0.0081315967105637,0.00165772451155596,0.00320669896344517,0.00766685363846651,0.0138347996189343,0.0174648391981384,0.00582159911140841
"ou","ou",5,0.0292158194345604,0.00883856119714311,0.0157397926511567,0.0289949347160901,0.0428707830165122,0.049644764312217,0.0136017884015242
"ou","ou",6,0.0231411844371175,0.00767262297675653,0.012349390608995,0.0229720747805683,0.0342699019588302,0.0394289482740726,0.0118250252609087
"ou","ou",7,0.00889287078333586,0.00130621981003444,0.00317255100879697,0.00836920540936192,0.0154559121925368,0.0189083595476661,0.00654571222348131
"ou","ou",8,0.0235770931725459,0.00970363841429947,0.0144231822931281,0.0233514479496939,0.0336874156828888,0.0380804217644699,0.0105082814600638
"ou","ou",9,0.0159679355937644,0.00278912882208486,0.00585533418469311,0.01492832535588,0.0278638067202478,0.033594719311787,0.0119063925261307
"ou","ou",10,0.0193511354451167,0.00388460694364966,0.00768246370672744,0.0187356180857165,0.0320460263686998,0.0385470645143549,0.0133297786065577
"ou","ou",11,0.0197021964329669,0.00509848721796833,0.0087073874828183,0.0193819441645126,0.0310595471102901,0.0367984821406847,0.0121957075858268
"ou","ou",12,0.0175038121923041,0.00397841405766642,0.00697809075703596,0.0164792696036629,0.0288962955780379,0.0362859749322111,0.0119910810125545
"ou","ou",13,0.0107030769552506,0.00233184286663688,0.00479518263157633,0.0103338734589174,0.0172690815880257,0.0213321468042222,0.00679294955875424
"ou","ou",14,0.0102531748648474,0.00181483587843934,0.00387474810950597,0.00998451751150676,0.0168265188242805,0.0212982048187521,0.00664984516239567
"ou","ou",15,0.0229659844822766,0.0076780873150748,0.012430783932829,0.0225227924751165,0.0340775589852026,0.0407796954585025,0.0115545392443773
"ou","ou",16,0.0272788997792215,0.0100097737449639,0.0167314294939829,0.0273480611599206,0.0379934465781426,0.0438138112150955,0.0115736514582968
"ou","ou",17,0.0423463158227964,0.0221790997522548,0.0292666853788204,0.0427113901549258,0.054803121349501,0.0605492399962029,0.014064893567688
"ou","ou",18,0.0129108410895926,0.00288977063078181,0.00531758898378324,0.0120750139930241,0.0211499495621952,0.0268157981255848,0.00865980272364016
"ou","ou",19,0.0115918932781734,0.00251769330305433,0.00485897372978519,0.0110408893831893,0.0192123016201649,0.0227535905231399,0.00791342145284712
"ou","ou",20,0.0213128387510035,0.00570390152664278,0.0103720803533151,0.0208384554138317,0.0326780776294732,0.039107955910534,0.0117508046611053
"ou","ou",21,0.0190826421262676,0.00410906124858274,0.00839392110174822,0.0190515390200921,0.0296002893544806,0.0359441689544632,0.0107405269817772
"ou","ou",22,0.0277784936302986,0.00796709695397468,0.0155778428195975,0.0275880464282355,0.0406036926790913,0.0470627210760261,0.0131591759922287
"ou","ou",23,0.0193809600629745,0.00367304583648455,0.00851758149058239,0.0188472514313539,0.0309955810442345,0.0381095541122202,0.0124514980147351
"ou","ou",24,0.0200741659333817,0.00420648097046987,0.00981049983015478,0.0199692838430972,0.0302209798292965,0.036280952030363,0.0115832774549625
"ou","ou",25,0.038811813584549,0.0225489680350641,0.0284119724973574,0.0389714740733762,0.0488067837756491,0.0544711209350526,0.0115577056079096
"ou","ou",26,0.0123277031458173,0.00252000366456212,0.00465503269713662,0.0115836405811315,0.0217479900679393,0.0265242734372928,0.00937139047473424
"ou","ou",27,0.01346110490203,0.00241715904591438,0.00505138047596309,0.012709722241683,0.0228968996512744,0.0295708394306109,0.00943784791327755
"ou","ou",28,0.0144733064256297,0.00248344100080418,0.00512294226116624,0.0139085020374469,0.0240228458825462,0.0301102098016525,0.00976140696454807
"ou","ou",29,0.0171995688927396,0.00386235047739465,0.00718945218479257,0.016284412358108,0.0281981704601949,0.0358357337817559,0.0105784504916001
"ou","ou",30,0.0243947678149328,0.0110398716990182,0.015557074812818,0.024102276137756,0.0337057288357829,0.0381327778022065,0.00920826519304797
"ou","ou",31,0.0158065093716311,0.00319673376598717,0.00624293139741763,0.0152936273051085,0.0255651517589739,0.0322521874422308,0.0104950712272437
"ou","ou",32,0.0139657239023701,0.00263658943834261,0.00527215865345473,0.0133258358346638,0.0234528474078273,0.0293633797803665,0.00978642956598742
"ou","ou",33,0.00745556654141174,0.00115074675936966,0.00260066496646815,0.00684141180727447,0.0130590599629079,0.0161886485214467,0.00557797262646678
"ou","ou",34,0.0268905158561869,0.0120300750856685,0.0160962594842246,0.0267080389722198,0.0368789961734088,0.0444597520655366,0.0110102564693326
"ou","ou",35,0.0133086930535383,0.00248216652701202,0.00481905592545739,0.0127085828465229,0.0225737368680271,0.0288490634227008,0.00971161545218451
"ou","ou",36,0.0349016975080338,0.0141716557591533,0.0218133116305059,0.034512229814767,0.0483741250090425,0.0557242133597547,0.0143531316840949
"ou","ou",37,0.0341014222765305,0.0158357918009018,0.022195333214169,0.0338238452793808,0.0462433939674369,0.0530358136320858,0.012797465040488
"ou","ou",38,0.0197432172388009,0.00646043713289895,0.0105586083942918,0.019766486777636,0.0288401804732553,0.0348317309406553,0.00987735431603898
"ou","ou",39,0.0369583537867102,0.0164399718666344,0.0223868977029009,0.0369533207917282,0.0521362228825138,0.0591045005197256,0.0151214811196344
"ou","ou",40,0.0301414556109945,0.0120642693496376,0.0179934288302891,0.0300844738407606,0.0418121758670092,0.0498669578383191,0.0127513269368627
"ou","ou",41,0.00796338169112981,0.00148139517573073,0.00298879023828377,0.00742623398687918,0.0135632988554324,0.0173559487843313,0.00595513804816905
"ou","ou",42,0.0143354298170732,0.00265707314576692,0.00535373424502614,0.0134456104572344,0.0248370333324154,0.0313921385409623,0.0107497113094138
"ou","ou",43,0.0198103699661384,0.00463851497832744,0.00840638455293947,0.019701278819105,0.0317694315786742,0.0379204819062699,0.01175460110138
"ou","ou",44,0.0192703740778142,0.00504737646895747,0.0102511907769358,0.0190153566335186,0.0295381180528958,0.0345145296758537,0.00998917082298467
"ou","ou",45,0.0145081148494062,0.00294358457303267,0.00572404927869351,0.0142350135699402,0.0234588114263505,0.0278413173033977,0.009422090791977
"ou","ou",46,0.0254302433055971,0.00864476653207926,0.0139458952232457,0.0249906629967985,0.0370922977665434,0.0433083328232244,0.0119557352387131
"ou","ou",47,0.0174228878242868,0.00459526256152625,0.00782701030039464,0.0171453527880271,0.0274722292617365,0.0325258740654165,0.0106081150282848
"ou","ou",48,0.0180991962993717,0.00353717992257613,0.00673115447757417,0.017502625978511,0.0303371089718315,0.0369726743434302,0.0131018270080689
"ou","ou",49,0.0190449011981546,0.00567487310828224,0.0103639936677566,0.0191494444443328,0.0274334548009816,0.0319328897853118,0.00924082966877761
"ou","ou",50,0.0122352620388929,0.00232165444344454,0.00467753425521616,0.0115773917763776,0.0203676357812436,0.0263169941870767,0.0089586625569694
"ou","ou",51,0.022634907034571,0.00620733985632126,0.0108946701671697,0.0224072391562616,0.0350251792009732,0.0415014882526727,0.0127963024098392
"ou","ou",52,0.0242601463710949,0.00538396682266499,0.0110054530426876,0.0234050615856148,0.0382381120380099,0.0464678130165241,0.0139093037689833
"ou","ou",53,0.0225081075094614,0.00443795242105796,0.00864185049564704,0.0221794274545021,0.0367322761320658,0.0433493541213528,0.0145654871516361
"ou","ou",54,0.0290637809151095,0.014121621251896,0.0193017251580524,0.0289844617121467,0.0381849279299155,0.0444507330489533,0.0103474453174823
"ou","ou",55,0.0194789803233991,0.00350813501261511,0.0081075987719657,0.0188740744379908,0.0317866086161558,0.038264861770199,0.0133650678308104
"ou","ou",56,0.0108061825759899,0.00187543756455592,0.00427697723209211,0.0100914806079922,0.0186258220828349,0.0233700772092678,0.00766369974414287
"ou","ou",57,0.0171203669570806,0.00359517239007683,0.0069919643055173,0.0168295412523363,0.0278435009781852,0.0344451424439036,0.0110171200634164
"ou","ou",58,0.0186859491639078,0.00455807772922239,0.00786576447513486,0.018499690068293,0.0298432838618168,0.0351197774661937,0.0120144393717039
"ou","ou",59,0.0242572984522427,0.00726306469052713,0.0127964759803317,0.0242015431495657,0.0365088979740631,0.0427390949880439,0.0127675011615665
"ou","ou",60,0.0194690134376441,0.00582298231450282,0.00957765787343066,0.0193796787029999,0.0294671644143926,0.0348578382544726,0.0109643173588817
"ou","ou",61,0.014434682947077,0.00296033989342281,0.00618509257967976,0.0142243114142561,0.023227965717046,0.0280489171050164,0.00882863342063299
"ou","ou",62,0.0287576248915992,0.0109229600584966,0.0172015184340264,0.0285795216161764,0.0412886664055381,0.0475618979456006,0.012445105465746
"ou","ou",63,0.0159883521075537,0.00292021007898229,0.0065914897666498,0.0153600666101145,0.0260374195580218,0.0324018707225605,0.00996179495676613
"ou","ou",64,0.0308413948036863,0.0142589119215777,0.0199810841084488,0.0309768956536545,0.0415463743761488,0.0471433335472453,0.0115876240721006
"ou","ou",65,0.0177462121575691,0.00415859961872481,0.0071035871869198,0.0168907254542411,0.0307560688915698,0.0366369620477433,0.0126019942018226
"ou","ou",66,0.0192669980258502,0.00452740686316956,0.00899048836632413,0.018787361273535,0.0303762325101305,0.0369123945914446,0.0119182419207532
"ou","ou",67,0.0274488528966795,0.00831040232183333,0.0141760575253233,0.0269520231967424,0.0413308332321018,0.0499723590907289,0.0144946022673081
"ou","ou",68,0.0164582669947679,0.00322553466281425,0.00630043839655225,0.0163223761510055,0.0267304319462384,0.0330767516640048,0.0110015141318371
"ou","ou",69,0.0216189879386658,0.00536262792430246,0.0103629580292439,0.0212344478647038,0.0334019240586331,0.0402088775919019,0.0119466379928482
"ou","ou",70,0.0186468993654023,0.00395786222676905,0.00862424748595028,0.0182069856873094,0.030090540358285,0.0350346587468851,0.0119592621198202
"ou","ou",71,0.0206476030901299,0.00689506226228713,0.011071584007412,0.0202012121675677,0.0303262901004764,0.0369912661211865,0.0100045554316379
"ou","ou",72,0.017396803556192,0.00354527029817044,0.00721223097883146,0.0166464915446053,0.0288723293218009,0.035789296927747,0.0113704104539625
"ou","ou",73,0.028512779344437,0.00923149834936683,0.0149668907941982,0.0283747843240149,0.0418071399527456,0.0478790632878557,0.0144708741146062
"ou","ou",74,0.0174162371681816,0.00360608796349419,0.00721528386296273,0.0169265356090966,0.0284177917050497,0.0337191432636303,0.0116576025322519
"ou","ou",75,0.0299395990026144,0.0123928833680331,0.018313031269858,0.0298834309400912,0.0417568487731435,0.0478675405969038,0.0121397868981631
"ou","ou",76,0.014001706780022,0.00446539110494469,0.00691055230024561,0.0139043215890553,0.0208344008390303,0.0244664061229907,0.0069859830701494
"ou","ou",77,0.0211186264185688,0.00532088125663802,0.00933882289583005,0.0205367812279633,0.0337149290225709,0.0412770342652224,0.0131946210050387
"ou","ou",78,0.0175158534135816,0.00404437978955673,0.00770800676919006,0.0171997306772087,0.0272324459745992,0.0331815839317108,0.0106334677541495
"ou","ou",79,0.024602326872253,0.00795732362546774,0.0130932793828052,0.0247023767262878,0.0357595051706448,0.0408870910531543,0.0124238326719575
"ou","ou",80,0.0248477715962079,0.00636233245520528,0.0112103838753533,0.0244241434173023,0.0394408643416553,0.0453837316669406,0.0140995684770681
"ou","ou",81,0.0105957796639305,0.0020020352898452,0.00394693524452621,0.0101430882956483,0.0180039085869402,0.0233624414940264,0.00764385959881184
"ou","ou",82,0.0208192796031696,0.00650880399637121,0.0114694548843213,0.0206058085636347,0.0304187899085755,0.0356207195457285,0.0105812464748454
"ou","ou",83,0.0275597976451069,0.00785534062267158,0.0136700703054699,0.0269001990760108,0.0418512571271749,0.049848997072606,0.0156333721985354
"ou","ou",84,0.0194610581428633,0.00534712172566728,0.00961496842464608,0.0193587673334591,0.0296503844940938,0.0341639762566107,0.0107149577866204
"ou","ou",85,0.0262702098175431,0.0113547333517741,0.0157950419118407,0.0261715795600269,0.0368046410300774,0.0429810967586019,0.0110906217413762
